GEOID,expected_in_aoi,file_present,path,readable,crs,pixel_size_x,pixel_size_y,width,height,sampled_valid_fraction,unmasked_nonfinite_count,sampled_min,sampled_max,qa_status,qa_note
20139,1,1,20139_ndvi.tif,1,EPSG:5070,90.0,90.0,431,546,0.9816467368671545,0,-0.18193364143371582,0.940937340259552,pass,
20149,1,1,20149_ndvi.tif,1,EPSG:5070,90.0,90.0,658,551,0.7645342262479382,0,-0.3283337652683258,0.9748398661613464,pass,
20161,1,1,20161_ndvi.tif,1,EPSG:5070,90.0,90.0,545,657,0.5599039280577549,0,-0.309346079826355,0.9616004824638367,pass,
20173,1,1,20173_ndvi.tif,1,EPSG:5070,90.0,90.0,645,553,0.9079299662166898,0,-0.3223302960395813,0.9506347179412842,pass,
20177,1,1,20177_ndvi.tif,1,EPSG:5070,90.0,90.0,516,434,0.7983870967741935,0,-0.20154939591884613,0.9440527558326721,pass,
20191,1,1,20191_ndvi.tif,1,EPSG:5070,90.0,90.0,646,602,0.9774770373265586,0,-0.14742857217788696,0.9404961466789246,pass,
20197,1,1,20197_ndvi.tif,1,EPSG:5070,90.0,90.0,532,590,0.8187492035172678,0,-0.030656632035970688,0.9365108013153076,pass,
20209,1,1,20209_ndvi.tif,1,EPSG:5070,90.0,90.0,305,264,0.6275335320417288,0,-0.027667604386806488,0.92991703748703,pass,
21003,1,1,21003_ndvi.tif,1,EPSG:5070,90.0,90.0,466,377,0.647226238316959,0,0.1613120585680008,0.9473477602005005,pass,
21015,1,1,21015_ndvi.tif,1,EPSG:5070,90.0,90.0,311,449,0.5932296851166221,0,0.04470771178603172,0.9712119102478027,pass,
21017,1,1,21017_ndvi.tif,1,EPSG:5070,90.0,90.0,465,389,0.5218398429941675,0,0.13502730429172516,0.9671341776847839,pass,
21019,1,1,21019_ndvi.tif,1,EPSG:5070,90.0,90.0,252,349,0.5966366489289125,0,-0.06352593004703522,0.9436670541763306,pass,
21023,1,1,21023_ndvi.tif,1,EPSG:5070,90.0,90.0,325,341,0.6103135574103316,0,0.11333943903446198,0.9271432757377625,pass,
21029,1,1,21029_ndvi.tif,1,EPSG:5070,90.0,90.0,474,419,1.0,0,-0.004789165686815977,0.9559932947158813,pass,
21031,1,1,21031_ndvi.tif,1,EPSG:5070,90.0,90.0,522,497,1.0,0,-0.1042725145816803,0.9732865691184998,pass,
21037,1,1,21037_ndvi.tif,1,EPSG:5070,90.0,90.0,294,385,1.0,0,-0.05299854651093483,0.9731341004371643,pass,
21043,1,1,21043_ndvi.tif,1,EPSG:5070,90.0,90.0,536,402,1.0,0,0.0,0.9576130509376526,pass,
21047,1,1,21047_ndvi.tif,1,EPSG:5070,90.0,90.0,455,679,0.7530822638333684,0,-0.07737897336483002,0.9720954298973083,pass,
21049,1,1,21049_ndvi.tif,1,EPSG:5070,90.0,90.0,365,362,0.6247180806781201,0,0.05152953788638115,0.9626415967941284,pass,
21059,1,1,21059_ndvi.tif,1,EPSG:5070,90.0,90.0,573,464,1.0,0,-0.06659689545631409,0.9487382173538208,pass,
21061,1,1,21061_ndvi.tif,1,EPSG:5070,90.0,90.0,422,346,1.0,0,-0.09221037477254868,0.9800753593444824,pass,
21067,1,1,21067_ndvi.tif,1,EPSG:5070,90.0,90.0,361,457,0.5592052225461731,0,0.08968441933393478,0.9909496903419495,pass,
21077,1,1,21077_ndvi.tif,1,EPSG:5070,90.0,90.0,344,263,1.0,0,0.0,0.9689469337463379,pass,
21081,1,1,21081_ndvi.tif,1,EPSG:5070,90.0,90.0,324,406,0.6394058261874354,0,0.11980044841766357,0.9992197751998901,pass,
21089,1,1,21089_ndvi.tif,1,EPSG:5070,90.0,90.0,479,463,1.0,0,0.0,0.9745187163352966,pass,
21091,1,1,21091_ndvi.tif,1,EPSG:5070,90.0,90.0,382,409,1.0,0,-0.10588393360376358,0.9746049642562866,pass,
21093,1,1,21093_ndvi.tif,1,EPSG:5070,90.0,90.0,562,701,1.0,0,-0.06553838402032852,0.9773825407028198,pass,
21101,1,1,21101_ndvi.tif,1,EPSG:5070,90.0,90.0,647,431,1.0,0,-0.19535362720489502,0.9711697101593018,pass,
21103,1,1,21103_ndvi.tif,1,EPSG:5070,90.0,90.0,473,319,0.6228237025058487,0,0.010201897472143173,0.9984971284866333,pass,
21111,1,1,21111_ndvi.tif,1,EPSG:5070,90.0,90.0,486,506,1.0,0,-0.2731645107269287,0.9368233680725098,pass,
21113,1,1,21113_ndvi.tif,1,EPSG:5070,90.0,90.0,275,331,0.6212359241966493,0,0.06634064763784409,0.9983296394348145,pass,
21117,1,1,21117_ndvi.tif,1,EPSG:5070,90.0,90.0,236,388,1.0,0,-0.04893305525183678,0.963256299495697,pass,
21123,1,1,21123_ndvi.tif,1,EPSG:5070,90.0,90.0,417,388,1.0,0,0.0,0.9644231796264648,pass,
21149,1,1,21149_ndvi.tif,1,EPSG:5070,90.0,90.0,456,360,0.5045138888888889,0,-0.10390392690896988,0.9515555500984192,pass,
21163,1,1,21163_ndvi.tif,1,EPSG:5070,90.0,90.0,518,476,0.4250916582849356,0,-0.10483437031507492,0.9578878879547119,pass,
21185,1,1,21185_ndvi.tif,1,EPSG:5070,90.0,90.0,343,301,0.6154412405683678,0,0.1009993702173233,0.9363252520561218,pass,
21191,1,1,21191_ndvi.tif,1,EPSG:5070,90.0,90.0,352,454,0.569326942330797,0,0.1443452388048172,0.9668988585472107,pass,
21209,1,1,21209_ndvi.tif,1,EPSG:5070,90.0,90.0,346,482,0.5532163672558943,0,0.09078733623027802,0.9728631973266602,pass,
21211,1,1,21211_ndvi.tif,1,EPSG:5070,90.0,90.0,483,383,0.6714939807231781,0,0.06451728940010071,0.9590900540351868,pass,
21215,1,1,21215_ndvi.tif,1,EPSG:5070,90.0,90.0,396,255,0.6135373341255694,0,0.05414881557226181,0.964005708694458,pass,
21221,1,1,21221_ndvi.tif,1,EPSG:5070,90.0,90.0,486,469,0.679073766967631,0,-0.20977093279361725,0.9748552441596985,pass,
21227,1,1,21227_ndvi.tif,1,EPSG:5070,90.0,90.0,540,505,0.6463879721305464,0,-0.013268368318676949,0.9748198390007019,pass,
21239,1,1,21239_ndvi.tif,1,EPSG:5070,90.0,90.0,234,436,0.6116305967223399,0,0.143173947930336,0.9779794812202454,pass,
22001,1,1,22001_ndvi.tif,1,EPSG:5070,90.0,90.0,532,539,0.7384916372564063,0,-0.14868415892124176,0.9535508751869202,pass,
22005,1,1,22005_ndvi.tif,1,EPSG:5070,90.0,90.0,500,363,0.5390192837465565,0,-0.26767969131469727,0.9308910965919495,pass,
22007,1,1,22007_ndvi.tif,1,EPSG:5070,90.0,90.0,409,562,0.5190334902418015,0,-0.17644010484218597,0.9523690342903137,pass,
22015,1,1,22015_ndvi.tif,1,EPSG:5070,90.0,90.0,507,970,0.5689277943837817,0,-0.33420658111572266,0.9937887191772461,pass,
22017,1,1,22017_ndvi.tif,1,EPSG:5070,90.0,90.0,626,1026,0.47058585405651154,0,-0.4015846252441406,0.9756444692611694,pass,
22019,1,1,22019_ndvi.tif,1,EPSG:5070,90.0,90.0,948,550,0.6742328346758727,0,-0.37382158637046814,0.9869861602783203,pass,
22023,1,1,22023_ndvi.tif,1,EPSG:5070,90.0,90.0,1420,558,0.6642965318794487,0,-0.5399449467658997,0.9745534658432007,pass,
22031,1,1,22031_ndvi.tif,1,EPSG:5070,90.0,90.0,728,625,0.6319142857142858,0,-0.39991116523742676,0.9788678884506226,pass,
22033,1,1,22033_ndvi.tif,1,EPSG:5070,90.0,90.0,495,518,0.5922428922428923,0,-0.36930033564567566,0.9700178503990173,pass,
22037,1,1,22037_ndvi.tif,1,EPSG:5070,90.0,90.0,510,459,0.6274595241146568,0,-0.38862279057502747,0.9837932586669922,pass,
22043,1,1,22043_ndvi.tif,1,EPSG:5070,90.0,90.0,827,517,0.5012688307344717,0,-0.3779839277267456,0.9793657660484314,pass,
22045,1,1,22045_ndvi.tif,1,EPSG:5070,90.0,90.0,844,804,0.2957561128009243,0,-0.4129258692264557,0.9693752527236938,pass,
22047,1,1,22047_ndvi.tif,1,EPSG:5070,90.0,90.0,737,569,0.5012578901307491,0,-0.36765289306640625,0.9776028394699097,pass,
22051,1,1,22051_ndvi.tif,1,EPSG:5070,90.0,90.0,459,1254,0.28746703359706455,0,-0.5426878929138184,0.9710769653320312,pass,
22055,1,1,22055_ndvi.tif,1,EPSG:5070,90.0,90.0,406,422,0.5084222445310859,0,-0.23220433294773102,0.9700843691825867,pass,
22057,1,1,22057_ndvi.tif,1,EPSG:5070,90.0,90.0,1100,1027,0.3536593785960875,0,-0.2427663952112198,0.9703805446624756,pass,
22063,1,1,22063_ndvi.tif,1,EPSG:5070,90.0,90.0,564,594,0.6643563292499463,0,-0.450838565826416,0.9693228602409363,pass,
22067,1,1,22067_ndvi.tif,1,EPSG:5070,90.0,90.0,672,643,0.6004730430274754,0,-0.20302169024944305,0.9641672372817993,pass,
22071,1,1,22071_ndvi.tif,1,EPSG:5070,90.0,90.0,534,411,0.5128716841174809,0,-0.35071852803230286,0.9161179661750793,pass,
22073,1,1,22073_ndvi.tif,1,EPSG:5070,90.0,90.0,535,579,0.6561877552338062,0,-0.2413530796766281,0.9619702696800232,pass,
22075,1,1,22075_ndvi.tif,1,EPSG:5070,90.0,90.0,1203,1160,0.27594089488921375,0,-0.9996837377548218,0.9579216837882996,pass,
22077,1,1,22077_ndvi.tif,1,EPSG:5070,90.0,90.0,557,658,0.5194703497350658,0,-0.36849409341812134,0.9802734851837158,pass,
22079,1,1,22079_ndvi.tif,1,EPSG:5070,90.0,90.0,958,778,0.5870695160762299,0,-0.46944189071655273,0.9851891994476318,pass,
22087,1,1,22087_ndvi.tif,1,EPSG:5070,90.0,90.0,1283,673,0.2332305297645864,0,-0.42602330446243286,0.9093374013900757,pass,
22089,1,1,22089_ndvi.tif,1,EPSG:5070,90.0,90.0,424,585,0.5159046927914852,0,-0.37487179040908813,0.9278201460838318,pass,
22091,1,1,22091_ndvi.tif,1,EPSG:5070,90.0,90.0,367,453,0.7938538715556598,0,-0.5643977522850037,0.9713337421417236,pass,
22093,1,1,22093_ndvi.tif,1,EPSG:5070,90.0,90.0,342,344,0.6940959472324222,0,-0.3465064465999603,0.948229968547821,pass,
22095,1,1,22095_ndvi.tif,1,EPSG:5070,90.0,90.0,560,531,0.44490852838310463,0,-0.42767298221588135,0.9372419118881226,pass,
22099,1,1,22099_ndvi.tif,1,EPSG:5070,90.0,90.0,998,954,0.27697323367909826,0,-0.463238000869751,0.9998176693916321,pass,
22103,1,1,22103_ndvi.tif,1,EPSG:5070,90.0,90.0,817,676,0.6317364727354371,0,-0.510586142539978,0.9664759635925293,pass,
22105,1,1,22105_ndvi.tif,1,EPSG:5070,90.0,90.0,488,933,0.5960413262347793,0,-0.6134575009346008,0.9710854291915894,pass,
22109,1,1,22109_ndvi.tif,1,EPSG:5070,90.0,90.0,1040,905,0.508173608159796,0,-0.36516210436820984,0.9619765281677246,pass,
22111,1,1,22111_ndvi.tif,1,EPSG:5070,90.0,90.0,709,542,0.7567568270887223,0,-0.1748080849647522,0.986110508441925,pass,
22113,1,1,22113_ndvi.tif,1,EPSG:5070,90.0,90.0,830,764,0.6564262284741058,0,-0.2870524823665619,0.9887364506721497,pass,
22121,1,1,22121_ndvi.tif,1,EPSG:5070,90.0,90.0,376,415,0.423878492694181,0,-0.3641100823879242,0.9725890755653381,pass,
22125,1,1,22125_ndvi.tif,1,EPSG:5070,90.0,90.0,609,465,0.4864311315924219,0,-0.475761741399765,0.990950882434845,pass,
23001,1,1,23001_ndvi.tif,1,EPSG:5070,90.0,90.0,415,690,0.5593783830976078,0,0.10780081152915955,0.9843239188194275,pass,
23005,1,1,23005_ndvi.tif,1,EPSG:5070,90.0,90.0,941,698,0.468463105456915,0,-0.15932032465934753,0.9786079525947571,pass,
23019,1,1,23019_ndvi.tif,1,EPSG:5070,90.0,90.0,1128,2243,0.4513782832642453,0,0.01779884099960327,0.9920080900192261,pass,
23023,1,1,23023_ndvi.tif,1,EPSG:5070,90.0,90.0,359,559,0.48069822255220973,0,-0.14795410633087158,0.926986038684845,pass,
23031,1,1,23031_ndvi.tif,1,EPSG:5070,90.0,90.0,680,970,0.4994011522134627,0,-0.20925995707511902,0.9783350825309753,pass,
24001,1,1,24001_ndvi.tif,1,EPSG:5070,90.0,90.0,655,455,0.46446103514805803,0,0.10053309053182602,0.9761874079704285,pass,
24003,1,1,24003_ndvi.tif,1,EPSG:5070,90.0,90.0,440,631,0.5229073620515776,0,-0.1860000640153885,0.9773447513580322,pass,
24005,1,1,24005_ndvi.tif,1,EPSG:5070,90.0,90.0,568,646,0.546428727161732,0,-0.2073686420917511,0.9932011961936951,pass,
24009,1,1,24009_ndvi.tif,1,EPSG:5070,90.0,90.0,385,518,0.38589981447124305,0,-0.2378218024969101,0.9345788359642029,pass,
24013,1,1,24013_ndvi.tif,1,EPSG:5070,90.0,90.0,477,523,0.5856031362362759,0,0.0861426591873169,0.9824185371398926,pass,
24015,1,1,24015_ndvi.tif,1,EPSG:5070,90.0,90.0,522,472,0.49376988765504254,0,-0.3796286880970001,0.9390411376953125,pass,
24017,1,1,24017_ndvi.tif,1,EPSG:5070,90.0,90.0,566,505,0.5468670188573628,0,-0.2756357192993164,0.9684778451919556,pass,
24021,1,1,24021_ndvi.tif,1,EPSG:5070,90.0,90.0,492,656,0.6656906851080706,0,0.09586039185523987,0.9383715391159058,pass,
24025,1,1,24025_ndvi.tif,1,EPSG:5070,90.0,90.0,541,553,0.4871596033064481,0,-0.25518831610679626,0.9429510831832886,pass,
24027,1,1,24027_ndvi.tif,1,EPSG:5070,90.0,90.0,488,297,0.5654081801622786,0,0.09301573783159256,0.9439042806625366,pass,
24031,1,1,24031_ndvi.tif,1,EPSG:5070,90.0,90.0,600,503,0.5411332007952286,0,-0.027583235874772072,0.9652493000030518,pass,
24033,1,1,24033_ndvi.tif,1,EPSG:5070,90.0,90.0,429,688,0.5453867837588768,0,-0.1735709011554718,0.9382261037826538,pass,
24035,1,1,24035_ndvi.tif,1,EPSG:5070,90.0,90.0,521,623,0.3938314699167855,0,-0.3019232451915741,0.9359065890312195,pass,
24037,1,1,24037_ndvi.tif,1,EPSG:5070,90.0,90.0,609,501,0.42590352955828903,0,-0.3339043855667114,0.9338746666908264,pass,
24039,1,1,24039_ndvi.tif,1,EPSG:5070,90.0,90.0,487,517,0.4514316126444223,0,-0.5474674701690674,0.9512248039245605,pass,
24043,1,1,24043_ndvi.tif,1,EPSG:5070,90.0,90.0,817,534,0.34694162896135033,0,0.06716850399971008,0.9512288570404053,pass,
24045,1,1,24045_ndvi.tif,1,EPSG:5070,90.0,90.0,553,445,0.5044517138387142,0,-0.23174624145030975,0.9757155776023865,pass,
24047,1,1,24047_ndvi.tif,1,EPSG:5070,90.0,90.0,489,677,0.5687065213122974,0,-0.9451263546943665,0.9787464141845703,pass,
24510,1,1,24510_ndvi.tif,1,EPSG:5070,90.0,90.0,208,218,0.6203687367678193,0,-0.10295871645212173,0.9161092638969421,pass,
25001,1,1,25001_ndvi.tif,1,EPSG:5070,90.0,90.0,647,798,0.27718252354224043,0,-0.7867556214332581,0.9285831451416016,pass,
25003,1,1,25003_ndvi.tif,1,EPSG:5070,90.0,90.0,418,938,0.7756220605788555,0,0.059694141149520874,0.9765257835388184,pass,
25005,1,1,25005_ndvi.tif,1,EPSG:5070,90.0,90.0,627,729,0.4162810693025118,0,-0.43200939893722534,0.9473221898078918,pass,
25009,1,1,25009_ndvi.tif,1,EPSG:5070,90.0,90.0,629,574,0.47542972363632335,0,-0.755548894405365,0.9628374576568604,pass,
25011,1,1,25011_ndvi.tif,1,EPSG:5070,90.0,90.0,753,521,0.5945992103244093,0,-0.16240333020687103,0.9961190223693848,pass,
25013,1,1,25013_ndvi.tif,1,EPSG:5070,90.0,90.0,865,433,0.5463108571733704,0,0.04789378494024277,0.9897937178611755,pass,
25015,1,1,25015_ndvi.tif,1,EPSG:5070,90.0,90.0,798,391,0.5645475581536963,0,0.08119884878396988,0.9879190921783447,pass,
25017,1,1,25017_ndvi.tif,1,EPSG:5070,90.0,90.0,857,749,0.4254603181527139,0,0.01200319454073906,0.9668088555335999,pass,
25021,1,1,25021_ndvi.tif,1,EPSG:5070,90.0,90.0,597,503,0.44360969859236543,0,-0.8483447432518005,0.9658634066581726,pass,
25023,1,1,25023_ndvi.tif,1,EPSG:5070,90.0,90.0,573,855,0.46313340069195674,0,-0.9444827437400818,0.9553278684616089,pass,
25025,1,1,25025_ndvi.tif,1,EPSG:5070,90.0,90.0,231,299,0.3057666970710449,0,-0.3491055965423584,0.9419330954551697,pass,
25027,1,1,25027_ndvi.tif,1,EPSG:5070,90.0,90.0,911,874,0.6370586299663156,0,0.055171482264995575,0.9876561164855957,pass,
26017,1,1,26017_ndvi.tif,1,EPSG:5070,90.0,90.0,496,612,0.4763006008855155,0,-0.3428420424461365,0.9418090581893921,pass,
26021,1,1,26021_ndvi.tif,1,EPSG:5070,90.0,90.0,547,653,0.5228911142777953,0,-0.2886170744895935,0.9587693214416504,pass,
26025,1,1,26025_ndvi.tif,1,EPSG:5070,90.0,90.0,585,494,0.7984878369493754,0,-0.10480260848999023,0.9894758462905884,pass,
26027,1,1,26027_ndvi.tif,1,EPSG:5070,90.0,90.0,457,428,0.835661260966482,0,-0.24298255145549774,0.9552129507064819,pass,
26037,1,1,26037_ndvi.tif,1,EPSG:5070,90.0,90.0,477,480,0.8064727463312369,0,-0.10385006666183472,0.980725884437561,pass,
26045,1,1,26045_ndvi.tif,1,EPSG:5070,90.0,90.0,478,481,0.8098322010455902,0,0.04383191093802452,0.9738253355026245,pass,
26049,1,1,26049_ndvi.tif,1,EPSG:5070,90.0,90.0,483,599,0.7215303628891493,0,-0.16395048797130585,0.9492060542106628,pass,
26065,1,1,26065_ndvi.tif,1,EPSG:5070,90.0,90.0,469,487,0.7890351702911083,0,0.0858340859413147,0.9443369507789612,pass,
26067,1,1,26067_ndvi.tif,1,EPSG:5070,90.0,90.0,477,480,0.8140635918937805,0,0.03821354731917381,0.9895822405815125,pass,
26075,1,1,26075_ndvi.tif,1,EPSG:5070,90.0,90.0,584,502,0.7926547235714676,0,-0.357913613319397,0.9447414875030518,pass,
26077,1,1,26077_ndvi.tif,1,EPSG:5070,90.0,90.0,475,481,0.8161636940584309,0,-0.2338666170835495,0.9856662154197693,pass,
26081,1,1,26081_ndvi.tif,1,EPSG:5070,90.0,90.0,502,696,0.8012948207171314,0,-0.09229490160942078,0.9518755078315735,pass,
26087,1,1,26087_ndvi.tif,1,EPSG:5070,90.0,90.0,483,590,0.7474751728252097,0,0.07719049602746964,0.9554753303527832,pass,
26093,1,1,26093_ndvi.tif,1,EPSG:5070,90.0,90.0,499,495,0.7617457136495213,0,-0.206080824136734,0.9499256014823914,pass,
26099,1,1,26099_ndvi.tif,1,EPSG:5070,90.0,90.0,391,598,0.6665868324936489,0,-0.1917797476053238,0.9514933824539185,pass,
26111,1,1,26111_ndvi.tif,1,EPSG:5070,90.0,90.0,437,492,0.7895062417443396,0,-0.06529556959867477,0.9767079949378967,pass,
26115,1,1,26115_ndvi.tif,1,EPSG:5070,90.0,90.0,548,514,0.6393855264279019,0,-0.7105219960212708,0.9810447692871094,pass,
26117,1,1,26117_ndvi.tif,1,EPSG:5070,90.0,90.0,697,477,0.6967025497114017,0,-0.07857517153024673,0.9857240915298462,pass,
26121,1,1,26121_ndvi.tif,1,EPSG:5070,90.0,90.0,633,453,0.5917474864777209,0,-0.32837849855422974,0.9855398535728455,pass,
26125,1,1,26125_ndvi.tif,1,EPSG:5070,90.0,90.0,615,632,0.7493722342286714,0,-0.33568692207336426,0.9478535056114197,pass,
26139,1,1,26139_ndvi.tif,1,EPSG:5070,90.0,90.0,486,581,0.6570727353859884,0,-0.28537431359291077,0.9863438010215759,pass,
26145,1,1,26145_ndvi.tif,1,EPSG:5070,90.0,90.0,641,577,0.708830710247474,0,-0.1709529012441635,0.9613894820213318,pass,
26147,1,1,26147_ndvi.tif,1,EPSG:5070,90.0,90.0,551,818,0.5333911669824591,0,-0.6245072484016418,0.9968321919441223,pass,
26155,1,1,26155_ndvi.tif,1,EPSG:5070,90.0,90.0,454,489,0.7832445969928741,0,0.001683348324149847,0.9395158290863037,pass,
26161,1,1,26161_ndvi.tif,1,EPSG:5070,90.0,90.0,589,516,0.7635461496953185,0,-0.1833469569683075,0.9558154344558716,pass,
26163,1,1,26163_ndvi.tif,1,EPSG:5070,90.0,90.0,612,555,0.5984072307601719,0,-0.15598508715629578,0.95455002784729,pass,
27003,1,1,27003_ndvi.tif,1,EPSG:5070,90.0,90.0,438,473,0.6929392684410206,0,0.033919718116521835,0.9714887738227844,pass,
27009,1,1,27009_ndvi.tif,1,EPSG:5070,90.0,90.0,521,332,0.7685290104756839,0,0.0984380692243576,0.9355760812759399,pass,
27013,1,1,27013_ndvi.tif,1,EPSG:5070,90.0,90.0,547,516,0.8720186216572424,0,-0.16956767439842224,0.9500593543052673,pass,
27017,1,1,27017_ndvi.tif,1,EPSG:5070,90.0,90.0,672,448,0.933019106079932,0,0.18333515524864197,0.9796031713485718,pass,
27019,1,1,27019_ndvi.tif,1,EPSG:5070,90.0,90.0,437,425,0.6521846816529816,0,0.06588607281446457,0.948520839214325,pass,
27025,1,1,27025_ndvi.tif,1,EPSG:5070,90.0,90.0,443,540,0.5956023743834128,0,0.0917530208826065,0.969358503818512,pass,
27027,1,1,27027_ndvi.tif,1,EPSG:5070,90.0,90.0,566,644,0.928324517700766,0,-0.005790472961962223,0.9393385052680969,pass,
27037,1,1,27037_ndvi.tif,1,EPSG:5070,90.0,90.0,532,564,0.6292493201087825,0,-0.1759989708662033,0.9479976892471313,pass,
27039,1,1,27039_ndvi.tif,1,EPSG:5070,90.0,90.0,341,442,0.9379055479624739,0,0.03009217604994774,0.9494932293891907,pass,
27045,1,1,27045_ndvi.tif,1,EPSG:5070,90.0,90.0,659,457,0.9188114077758556,0,-0.1463165134191513,0.9691711664199829,pass,
27053,1,1,27053_ndvi.tif,1,EPSG:5070,90.0,90.0,522,568,0.6584844314931736,0,-0.13462793827056885,0.9723682999610901,pass,
27055,1,1,27055_ndvi.tif,1,EPSG:5070,90.0,90.0,478,449,0.8516880841665813,0,0.07683008164167404,0.949748158454895,pass,
27059,1,1,27059_ndvi.tif,1,EPSG:5070,90.0,90.0,441,400,0.8233163265306123,0,0.0978551134467125,0.9757437705993652,pass,
27075,1,1,27075_ndvi.tif,1,EPSG:5070,90.0,90.0,694,1564,0.6763581889340124,0,-0.3985236585140228,0.9868602156639099,pass,
27079,1,1,27079_ndvi.tif,1,EPSG:5070,90.0,90.0,445,437,0.78431594374309,0,-0.1582736223936081,0.960810661315918,pass,
27095,1,1,27095_ndvi.tif,1,EPSG:5070,90.0,90.0,335,855,0.7651147769922318,0,0.00759270740672946,0.9473732709884644,pass,
27103,1,1,27103_ndvi.tif,1,EPSG:5070,90.0,90.0,757,378,0.5271609597897576,0,-0.07915350049734116,0.9316920042037964,pass,
27109,1,1,27109_ndvi.tif,1,EPSG:5070,90.0,90.0,549,459,0.8346171093412066,0,-0.20566828548908234,0.9763827323913574,pass,
27119,1,1,27119_ndvi.tif,1,EPSG:5070,90.0,90.0,1333,833,0.577642609932195,0,0.008536168374121189,0.9817965626716614,pass,
27123,1,1,27123_ndvi.tif,1,EPSG:5070,90.0,90.0,223,298,0.8263460438799771,0,-0.24747724831104279,0.9333221316337585,pass,
27137,1,1,27137_ndvi.tif,1,EPSG:5070,90.0,90.0,1163,2410,0.7706361070774895,0,-0.5957959294319153,0.9967828392982483,pass,
27139,1,1,27139_ndvi.tif,1,EPSG:5070,90.0,90.0,558,345,0.6175627240143369,0,0.001097066793590784,0.9571290016174316,pass,
27141,1,1,27141_ndvi.tif,1,EPSG:5070,90.0,90.0,567,388,0.6600483645157185,0,0.02250484935939312,0.9534990191459656,pass,
27145,1,1,27145_ndvi.tif,1,EPSG:5070,90.0,90.0,953,611,0.7662133361269349,0,-0.016948696225881577,0.9615070819854736,pass,
27157,1,1,27157_ndvi.tif,1,EPSG:5070,90.0,90.0,621,433,0.6573655692041072,0,-0.47813114523887634,0.9634445309638977,pass,
27163,1,1,27163_ndvi.tif,1,EPSG:5070,90.0,90.0,253,683,0.7899872105741352,0,-0.14565517008304596,0.9396558403968811,pass,
27171,1,1,27171_ndvi.tif,1,EPSG:5070,90.0,90.0,653,553,0.636309258423357,0,-0.05269726738333702,0.9325274229049683,pass,
28029,1,1,28029_ndvi.tif,1,EPSG:5070,90.0,90.0,661,466,0.8131910942582768,0,-0.33751311898231506,0.9582935571670532,pass,
28031,1,1,28031_ndvi.tif,1,EPSG:5070,90.0,90.0,402,463,0.7174387243050406,0,0.08671345561742783,0.9899574518203735,pass,
28033,1,1,28033_ndvi.tif,1,EPSG:5070,90.0,90.0,606,377,0.6991490926280957,0,-0.2839644253253937,0.955034077167511,pass,
28035,1,1,28035_ndvi.tif,1,EPSG:5070,90.0,90.0,377,662,0.6064253487943456,0,-0.526327908039093,0.9574611783027649,pass,
28045,1,1,28045_ndvi.tif,1,EPSG:5070,90.0,90.0,403,593,0.6511576330974688,0,-0.365136057138443,0.9324839115142822,pass,
28047,1,1,28047_ndvi.tif,1,EPSG:5070,90.0,90.0,582,589,0.5530545685797467,0,-0.3089962899684906,0.9553056359291077,pass,
28049,1,1,28049_ndvi.tif,1,EPSG:5070,90.0,90.0,680,667,0.6226342710997442,0,-0.10863760858774185,0.9688254594802856,pass,
28051,1,1,28051_ndvi.tif,1,EPSG:5070,90.0,90.0,694,592,0.5991826660954903,0,-0.2151363044977188,0.9447476267814636,pass,
28059,1,1,28059_ndvi.tif,1,EPSG:5070,90.0,90.0,557,668,0.6452928971500446,0,-0.2658916413784027,0.9924774169921875,pass,
28073,1,1,28073_ndvi.tif,1,EPSG:5070,90.0,90.0,358,559,0.8035798163120497,0,-0.057454925030469894,0.9776176810264587,pass,
28089,1,1,28089_ndvi.tif,1,EPSG:5070,90.0,90.0,743,634,0.5072941566078351,0,-0.2133764922618866,0.9625069499015808,pass,
28093,1,1,28093_ndvi.tif,1,EPSG:5070,90.0,90.0,525,612,0.710385932150638,0,-0.3122047781944275,0.962577760219574,pass,
28111,1,1,28111_ndvi.tif,1,EPSG:5070,90.0,90.0,376,670,0.8293744045728803,0,-0.33458611369132996,0.9678612947463989,pass,
28121,1,1,28121_ndvi.tif,1,EPSG:5070,90.0,90.0,555,701,0.6666666666666666,0,-0.43574199080467224,0.9858312606811523,pass,
28127,1,1,28127_ndvi.tif,1,EPSG:5070,90.0,90.0,642,395,0.7492054103079775,0,-0.07919656485319138,0.9685761332511902,pass,
28131,1,1,28131_ndvi.tif,1,EPSG:5070,90.0,90.0,505,360,0.7927832783278328,0,-0.023953210562467575,0.9755811095237732,pass,
28137,1,1,28137_ndvi.tif,1,EPSG:5070,90.0,90.0,586,302,0.7492032637931424,0,-0.1922903060913086,0.9424194693565369,pass,
28143,1,1,28143_ndvi.tif,1,EPSG:5070,90.0,90.0,407,578,0.653966486146417,0,-0.1362849622964859,0.9462936520576477,pass,
28163,1,1,28163_ndvi.tif,1,EPSG:5070,90.0,90.0,817,655,0.5617909499472096,0,-0.14290988445281982,0.9508551359176636,pass,
29003,1,1,29003_ndvi.tif,1,EPSG:5070,90.0,90.0,435,385,0.8384952978056426,0,-0.08203787356615067,0.978122889995575,pass,
29013,1,1,29013_ndvi.tif,1,EPSG:5070,90.0,90.0,549,558,0.8931063974251,0,-0.13724224269390106,0.959524929523468,pass,
29017,1,1,29017_ndvi.tif,1,EPSG:5070,90.0,90.0,358,710,0.785754189944134,0,-0.030751746147871017,0.9401317238807678,pass,
