GEOID,adult_population,baseline_ndvi,feasible_increment,median_income,acs_population,households,low_income_households,high_income_households,occupied_households,renter_households,race_total,nonhisp_white,svi,ice_income,renter_share,minority_share,cases,rate,health_efficiency,z_health_efficiency,z_svi,z_baseline_ndvi,z_renter_share,health_score,equity_score,balanced_score,safeguard_flag,local_moran_i,lisa_p,priority_cluster,priority_decile
06075013402,1756.6433486938477,0.28364308281060385,0.4126919627189637,170190.0,2302.0,1205.0,33.0,707.0,1205.0,920.0,2302.0,1549.0,0.0388,0.5593360995850623,0.7634854771784232,0.32710686359687224,11.514270782470703,0.006554700355671025,27.90039986873146,0.24283130513281354,0.0,0.6665365832901873,0.7180826870645839,0.24283130513281354,0.17143516507287868,0.2071332351028461,0,0.6266382189373874,0.04,low-low priority,3.0
06075020601,2559.4397025108337,0.33625426316068746,3.321287190914153,182465.0,3073.0,1399.0,233.0,807.0,1399.0,853.0,3073.0,1859.0,0.3317,0.41029306647605435,0.6097212294496068,0.3950536934591604,15.85287857055664,0.006193886324028193,4.773112850320326,0.03847187262507331,0.30035270944986486,0.8517482425842985,0.520822860373444,0.03847187262507331,0.14659714823234457,0.09253451042870894,0,-0.24478027512414866,0.472,not significant,3.0
06075010101,1872.7501108497381,0.17292330885380372,1.1293111801147462,101974.0,2004.0,1212.0,270.0,377.0,1212.0,1099.0,2004.0,770.0,0.8308,0.08828382838283828,0.9067656765676567,0.6157684630738522,10.829791069030762,0.005782827621415477,9.589731563562824,0.08103291603932253,0.8719023407081672,0.2767602483979918,0.9018928231479632,0.08103291603932253,0.45416824000782097,0.26760057802357173,1,-0.09527385830418635,0.712,not significant,9.0
06075031000,3503.2099881563336,0.28030830048438576,6.811254572868352,196389.0,4336.0,1540.0,193.0,945.0,1540.0,372.0,4336.0,1607.0,0.5479,0.4883116883116883,0.24155844155844156,0.6293819188191883,19.53525161743164,0.0055763861382778935,2.868084199238051,0.02163848556431526,0.5479364206861803,0.6547968624948421,0.04851717939603171,0.02163848556431526,0.2543774606480944,0.13800797310620483,0,0.15609204104256685,0.282,not significant,5.0
06075033100,3003.908022403717,0.22465775677938113,7.426342105865486,161193.0,3866.0,1413.0,137.0,808.0,1413.0,157.0,3866.0,1162.0,0.2829,0.4748761500353857,0.1111111111111111,0.6994309363683393,14.188188552856445,0.0047232433373586135,1.9105218087987499,0.0131771858647375,0.24446887453620997,0.45888547119668077,0.0,0.0131771858647375,0.17331987834054013,0.09324853210263882,0,0.35055478196245965,0.232,not significant,3.0
06075035300,5927.792636402883,0.24578716504166884,11.726505148410814,163657.0,6922.0,2551.0,344.0,1388.0,2551.0,653.0,6922.0,1956.0,0.4283,0.40925127401019207,0.2559780478243826,0.7174227101993643,28.942829132080078,0.004882564372164549,2.4681547286066245,0.018104592479653132,0.4109752187256654,0.5332691428444276,0.06701568652618395,0.018104592479653132,0.22290325136714528,0.1205039219233992,0,0.19662495540338096,0.338,not significant,4.0
06075042700,4230.774923324585,0.21701771556967642,0.45000000000000007,119276.0,5365.0,2594.0,381.0,1028.0,2594.0,1909.0,5365.0,1856.0,0.7304,0.24942174248265228,0.735929067077872,0.654054054054054,24.937572479248047,0.005894327382382198,55.416827731662316,0.4859744623147251,0.7569282213366314,0.4319895775841637,0.6827313439470901,0.4859744623147251,0.5931136719875589,0.539544067151142,0,0.12272271273724823,0.812,not significant,9.0
06075047902,2898.643690109253,0.2502368343058632,0.6268583178520204,126058.0,3327.0,1517.0,182.0,705.0,1517.0,727.0,3327.0,1347.0,0.4269,0.34475939353988133,0.4792353328938695,0.5951307484220019,16.578901290893555,0.005719537502130411,26.44760517448739,0.22999398880471916,0.4093719939535523,0.5489336959346176,0.3534261753805971,0.22999398880471916,0.3259371378959103,0.27796556335031475,0,0.0014017699968528101,0.734,not significant,6.0
06075060100,3330.666966946148,0.5601452300153299,204.5714312911108,236190.0,3808.0,1338.0,47.0,904.0,1338.0,1338.0,3808.0,2081.0,0.1447,0.64050822122571,1.0,0.45351890756302526,22.90833282470703,0.006878001629118576,0.11198207237504165,0.0,0.08620768631762173,1.0,1.0,0.0,0.030172690211167603,0.015086345105583801,0,1.0785645405930233,0.072,not significant,1.0
06075022802,1281.4515382051468,0.21406870295467362,1.4688441753387451,137969.0,2236.0,751.0,60.0,359.0,751.0,422.0,2236.0,1005.0,0.7227,0.3981358189081225,0.5619174434087882,0.5505366726296959,9.067944526672363,0.007076307028647604,6.173523835216293,0.05084631126645472,0.7481104850900095,0.4216079150540801,0.45949672839624445,0.05084631126645472,0.3740206381566186,0.21243347471153667,0,-0.05578015879912491,0.598,not significant,7.0
06075023103,4135.202267654531,0.21090155722598974,24.467964792251532,28393.0,4512.0,1518.0,695.0,9.0,1518.0,1473.0,4512.0,0.0,0.9425,-0.4519104084321476,0.9703557312252964,1.0,28.23335075378418,0.006827562214942877,1.1538904438314814,0.0064913711282673535,0.9998167743117584,0.4104583397787771,0.9834707149292093,0.0064913711282673535,0.44161280560643257,0.22405208836734997,1,0.07374621858772001,0.768,not significant,8.0
06075026001,3946.9741439819336,0.20780980030673715,0.38445193767547614,119088.0,6010.0,1785.0,122.0,803.0,1785.0,841.0,6010.0,805.0,0.7169,0.3815126050420168,0.4711484593837535,0.8660565723793677,20.662166595458984,0.00523493842161677,53.74447250907173,0.4711970453194718,0.7414685538912554,0.3995741622078036,0.3430517529082678,0.4711970453194718,0.5851763921905048,0.5281867187549882,0,1.4780270195062284,0.01,high-high priority,9.0
06075026404,2563.304153442383,0.2163210868086989,1.1960180521011354,83500.0,2404.0,694.0,121.0,197.0,694.0,310.0,2404.0,153.0,0.6561,0.10951008645533142,0.44668587896253603,0.9363560732113145,11.810776710510254,0.004607637644034167,9.875082311476293,0.08355435821552042,0.6718427923594887,0.4295371754925531,0.3116693968301643,0.08355435821552042,0.3624915801096983,0.22302296916260936,0,0.03028572511603767,0.722,not significant,7.0
06075010600,3001.6973190307617,0.13676094122302646,0.6000000000000001,86111.0,3293.0,1836.0,483.0,471.0,1836.0,1641.0,3293.0,893.0,0.8493,-0.006535947712418301,0.8937908496732027,0.7288187063467962,17.288131713867188,0.005759452028777329,28.81355285644531,0.25090019043757894,0.8930878109110897,0.1494547580377233,0.8852477828193335,0.25090019043757894,0.5656126153320123,0.40825640288479564,1,0.32989258706801444,0.498,not significant,9.0
06075011300,2857.686477661133,0.08636028065750029,0.0,35507.0,2518.0,1333.0,497.0,247.0,1333.0,1203.0,2518.0,488.0,0.9356,-0.18754688672168043,0.9024756189047262,0.8061953931691819,12.917810440063477,0.0045203735752831885,,,0.9919151665063441,0.0,0.896389228888671,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075011700,1607.423560142517,0.08970777271088304,1.4919350147247314,51964.0,1947.0,1111.0,285.0,266.0,1111.0,983.0,1947.0,825.0,0.9222,-0.017101710171017102,0.8847884788478848,0.576271186440678,10.758342742919922,0.006692910947482982,7.21099956549038,0.06001374847214957,0.9765700151161193,0.0,0.873698894602201,0.06001374847214957,0.5218063795267165,0.29091006399943303,1,0.8053760297361324,0.048,high-high priority,9.0
06075013300,3444.6837940216064,0.30567839659437607,4.8230030059814455,177898.0,4160.0,1999.0,381.0,1054.0,1999.0,1181.0,4160.0,2835.0,0.4814,0.3366683341670835,0.5907953976988495,0.3185096153846154,22.800561904907227,0.006619058023403646,4.727461682406204,0.038068485632002366,0.47178324401081034,0.7441093919936204,0.49654344336797573,0.038068485632002366,0.22254196942074175,0.13030522752637205,0,0.2750401695142078,0.184,not significant,4.0
06075016000,2797.2932090759277,0.16115048736333848,0.15000000000000002,141304.0,2725.0,1724.0,339.0,523.0,1724.0,1290.0,2725.0,934.0,0.7357,0.10672853828306264,0.7482598607888631,0.6572477064220184,14.796992301940918,0.0052897537712283775,98.64661534627277,0.8679654350267013,0.7629975722596307,0.23531537321531643,0.698550172226887,0.8679654350267013,0.8157345618219238,0.8418499984243126,0,2.3965692787330704,0.012,high-high priority,10.0
06075016400,3094.5431804656982,0.29612224783247326,1.7586214661598203,183281.0,3481.0,1679.0,176.0,933.0,1679.0,1430.0,3481.0,2209.0,0.2368,0.4508636092912448,0.851697438951757,0.3654122378626832,20.535736083984375,0.006636112306855563,11.67717810747917,0.09947820064038228,0.1916769731116303,0.7104680603056387,0.8312473306570377,0.09947820064038228,0.16025583186341594,0.12986701625189911,0,-0.29964482923394026,0.37,not significant,3.0
06075017700,2577.9590439964086,0.10925716270539153,0.7006489157676699,178125.0,2360.0,1174.0,88.0,649.0,1174.0,887.0,2360.0,1005.0,0.5527,0.4778534923339012,0.7555366269165247,0.5741525423728814,17.136730194091797,0.006647402034566873,24.458369674797602,0.21241652554596188,0.553433191333425,0.05263084300269783,0.7078853307336033,0.21241652554596188,0.44201525328927493,0.3272158894176184,0,0.5345585610652706,0.028,high-high priority,8.0
06075018000,4724.159562058747,0.09383325348826685,0.0,209083.0,3636.0,1525.0,155.0,969.0,1525.0,1131.0,3636.0,1122.0,0.6099,0.5337704918032787,0.741639344262295,0.6914191419141914,27.711692810058594,0.005865951910816087,,,0.6189363748797581,0.0,0.6900568978674282,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075021400,2765.6928672790527,0.272163327289175,0.7002881169319154,228056.0,3522.0,1716.0,137.0,1117.0,1716.0,1039.0,3522.0,2439.0,0.1019,0.5710955710955711,0.6054778554778555,0.307495741056218,18.001659393310547,0.006508914856847774,25.706075768040964,0.22344161936473445,0.03719481471302277,0.626123413422745,0.5153791553079492,0.22344161936473445,0.18082048281851343,0.20213105109162394,0,0.6467597394005685,0.022,low-low priority,3.0
06075022600,5691.75022649765,0.13021280824574233,1.65,243007.0,4210.0,2185.0,31.0,1707.0,2185.0,1761.0,4210.0,1809.0,0.1442,0.7670480549199085,0.8059496567505721,0.5703087885985748,34.091880798339844,0.0059897007847650886,20.661745938387785,0.17886845431735351,0.08563510604186707,0.12640280280822322,0.7725587881525076,0.17886845431735351,0.2504460938520967,0.21465727408472512,0,0.15750511354545485,0.28,not significant,4.0
06075022801,4219.689886569977,0.1684578432009735,0.0,143531.0,4755.0,1895.0,293.0,913.0,1895.0,1016.0,4755.0,1767.0,0.6369,0.32717678100263853,0.5361477572559367,0.628391167192429,27.538450241088867,0.006526178695912133,,,0.6498557097705098,0.26104008592343464,0.42643752315523364,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075025200,4212.220560312271,0.3197406518594599,10.358901309967054,163321.0,5610.0,2463.0,394.0,1313.0,2463.0,773.0,5610.0,2916.0,0.2146,0.37312220868859114,0.31384490458790093,0.4802139037433155,27.072547912597656,0.006427143955299113,2.613457460642972,0.019388529667665435,0.16625440886812334,0.7936139576340943,0.14125144877219165,0.019388529667665435,0.09884121429256175,0.059114871980113594,0,0.25134355319958,0.588,not significant,2.0
06075025100,2583.235034763813,0.28948303700973815,7.596795928478248,139600.0,3342.0,1306.0,62.0,615.0,1306.0,522.0,3342.0,1793.0,0.2763,0.4234303215926493,0.3996937212863706,0.4634949132256134,18.101850509643555,0.0070074345795246695,2.382827007605248,0.01735061192728058,0.23691081489624846,0.6870954759100818,0.25138448004384223,0.01735061192728058,0.13852976979081497,0.07794019085904777,0,0.0465943871827691,0.908,not significant,2.0
06075025800,1675.137154340744,0.21869765120230134,0.5107450246810914,82546.0,1776.0,621.0,123.0,197.0,621.0,321.0,1776.0,192.0,0.7491,0.11916264090177134,0.5169082125603864,0.8918918918918919,8.697042465209961,0.005191839034000002,17.02814916433182,0.14676093672928114,0.7783427236498557,0.4379035993558738,0.401755652640353,0.14676093672928114,0.43011488173870893,0.28843790923399504,0,0.3873972664377048,0.082,not significant,8.0
06075025900,3471.36076480709,0.23799386716118753,10.136514055728925,151418.0,4134.0,1444.0,168.0,760.0,1444.0,163.0,4134.0,619.0,0.6118,0.4099722991689751,0.1128808864265928,0.8502660861151428,16.944055557250977,0.004881098999859379,1.671586056517584,0.011065880085416408,0.6211121799276258,0.5058337266037629,0.0,0.011065880085416408,0.29704714402681276,0.1540565120561146,0,-0.09757637929668786,0.072,not significant,6.0
06075030201,3081.7733583450317,0.21747779632521388,1.1512250423431398,115292.0,4120.0,1971.0,236.0,820.0,1971.0,1442.0,4120.0,1806.0,0.707,0.2962962962962963,0.7316083206494165,0.5616504854368932,20.0403995513916,0.006502879096259583,17.40789056377933,0.15011644214714576,0.7301314644313132,0.433609239404624,0.6771883799340469,0.15011644214714576,0.4155628477138389,0.2828396449304923,0,-0.06253200452477832,0.774,not significant,8.0
06075026401,3005.322389602661,0.19803163794994028,1.4295828580856322,80563.0,3470.0,1035.0,151.0,299.0,1035.0,296.0,3470.0,157.0,0.7008,0.14299516908212562,0.28599033816425123,0.9547550432276657,14.514366149902344,0.004829553794333963,10.152868067639442,0.08600895392504065,0.7230314690119554,0.36515125698312184,0.10551760929751469,0.08600895392504065,0.3912928025692364,0.23865087824713851,0,0.08187973175269056,0.53,not significant,7.0
06075042602,2857.5809149742126,0.2847366091116334,2.4175335645675653,168667.0,3060.0,1346.0,101.0,749.0,1346.0,745.0,3060.0,1353.0,0.2494,0.4814264487369985,0.5534918276374443,0.557843137254902,17.210426330566406,0.0060227258099257415,7.11900202041038,0.05920083141492244,0.20610599606064772,0.6703862178991761,0.4486877430087397,0.05920083141492244,0.1511795816438115,0.10519020652936698,0,0.23257016605645514,0.488,not significant,3.0
06075047801,3626.5526790618896,0.2447922721043872,2.038012599945068,171120.0,4227.0,1703.0,63.0,967.0,1703.0,783.0,4227.0,1824.0,0.3669,0.5308279506752789,0.45977686435701703,0.5684882895670689,17.519420623779297,0.004830874434812068,8.596325961994303,0.07225489530455413,0.340662360862993,0.5297667357418349,0.3284634536299338,0.07225489530455413,0.22589426359304937,0.14907457944880176,0,-0.3787866193199121,0.058,not significant,4.0
06075980900,1647.8908728374208,0.08149287344017009,8.208545744419107,53800.0,322.0,180.0,65.0,52.0,180.0,156.0,322.0,32.0,0.5685,-0.07222222222222222,0.8666666666666667,0.9006211180124224,11.088565826416016,0.006728944257894437,1.3508563114184995,0.008231818803406859,0.5715267280472722,0.0,0.8504509316784598,0.008231818803406859,0.3541502642182487,0.18119104151082777,0,-0.04139881738546816,0.458,not significant,7.0
06075012301,2581.298126220703,0.06771395229512737,0.0,24284.0,1766.0,1311.0,689.0,79.0,1311.0,1283.0,1766.0,657.0,0.9518,-0.4652936689549962,0.9786422578184591,0.6279728199320498,17.525131225585938,0.006789270502142504,,,1.0,0.0,0.9941012667238088,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075980501,369.2822022521061,0.5348444752283618,69.54238263368578,13569.0,155.0,123.0,115.0,0.0,123.0,123.0,155.0,0.0,,-0.9349593495934959,1.0,1.0,1.6064428091049194,0.004350176638104572,0.023100198012582493,0.0,,1.0,1.0,0.0,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075013102,2528.9233922958374,0.3338841697975491,2.1297890782356252,250001.0,2725.0,1565.0,56.0,971.0,1565.0,1084.0,2725.0,1778.0,0.2894,0.5846645367412141,0.6926517571884984,0.3475229357798165,17.891643524169922,0.007074806448734422,8.400664510399237,0.07052597382838716,0.25191241812102055,0.8434045992456042,0.6272121008555979,0.07052597382838716,0.14692164336971014,0.10872380859904865,0,-0.025319629933273306,0.956,not significant,3.0
06075017102,3198.2691040039062,0.3510653966436019,1.6398630738258357,176304.0,3550.0,1538.0,125.0,922.0,1538.0,1034.0,3550.0,2544.0,0.1744,0.5182054616384916,0.6723016905071522,0.28338028169014085,22.332780838012695,0.006982771027633145,13.618686336969487,0.1166339318626347,0.12021895469744859,0.9038891485693662,0.601105572933742,0.1166339318626347,0.11481022779001943,0.11572207982632707,0,1.1220735976595313,0.016,low-low priority,2.0
06075025702,3645.265335559845,0.16285942880090903,0.15000000000000002,104250.0,4601.0,1135.0,139.0,389.0,1135.0,440.0,4601.0,374.0,0.6767,0.22026431718061673,0.3876651982378855,0.9187133231906107,17.07744026184082,0.004684827766925242,113.84960174560545,1.0,0.6954330997205808,0.24133150661477176,0.23595342629148228,1.0,0.8572018589099876,0.9286009294549937,0,0.5855467212476599,0.574,not significant,10.0
06075031201,4459.312860488892,0.20677534603809153,0.7488047480583192,107648.0,5906.0,1789.0,171.0,673.0,1789.0,862.0,5906.0,967.0,0.7532,0.2806036892118502,0.48183342649524874,0.8362682018286488,23.4066219329834,0.0052489301973796115,31.258645185781354,0.27250573718650634,0.7830378819110438,0.39593248395073277,0.3567591965549295,0.27250573718650634,0.5009262546695086,0.3867159959280074,0,-0.10500655383618318,0.8,not significant,9.0
06075032801,3217.0078946352005,0.22906878416966878,4.686980283260346,148231.0,3946.0,1313.0,105.0,602.0,1313.0,464.0,3946.0,766.0,0.7284,0.37852246763137853,0.3533891850723534,0.8058793715154586,15.794904708862305,0.004909812231173713,3.36995330773508,0.026073146928787934,0.7546379002336128,0.47441398997749257,0.19198169348256233,0.026073146928787934,0.3559977400495345,0.1910354434891612,0,-0.11927862727715437,0.046,high-low outlier,7.0
06075033204,3246.575384527445,0.35390239654351835,23.12014263868327,71750.0,3327.0,1634.0,498.0,453.0,1634.0,1634.0,3327.0,822.0,0.7877,-0.027539779681762546,1.0,0.7529305680793508,19.496112823486328,0.0060051317201507345,0.843252272625108,0.003746481927366262,0.8225459209381154,0.9138764831127913,1.0,0.003746481927366262,0.3026828408251048,0.15321466137623554,1,0.027573129675903394,0.562,not significant,6.0
06075026201,2950.8211488723755,0.20836213604400033,2.009587144851684,149067.0,3928.0,999.0,59.0,476.0,999.0,372.0,3928.0,164.0,0.6629,0.4174174174174174,0.37237237237237236,0.9582484725050917,11.998836517333984,0.004066270340348893,5.9707968117100725,0.04905495634251861,0.6796298841097522,0.40151859716830507,0.21633469030827,0.04905495634251861,0.3521701480344268,0.2006125521884727,0,-0.0017557627331869934,0.988,not significant,6.0
06075020101,3306.4358739852905,0.10850684387420399,0.0,140132.0,4221.0,1917.0,332.0,852.0,1917.0,1432.0,4221.0,1397.0,0.693,0.2712571726656234,0.747000521648409,0.6690357735133854,19.800519943237305,0.005988478439586817,,,0.7140992167101826,0.04998943114310551,0.6969346014797166,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075017602,3163.9395681619644,0.08984627885988257,0.0,83468.0,3251.0,1534.0,471.0,547.0,1534.0,1398.0,3251.0,760.0,0.7651,0.04954367666232073,0.9113428943937418,0.7662257766840972,20.245100021362305,0.006398699970468571,,,0.7966652924740047,0.0,0.9077648071002634,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075061502,2223.5148861408234,0.15798927623368167,0.1677380681037903,119524.0,2195.0,1409.0,169.0,619.0,1409.0,1150.0,2195.0,1558.0,0.7765,0.319375443577005,0.8161816891412349,0.2902050113895216,13.651145935058594,0.006139444363582289,81.38370788085955,0.7154253653567464,0.8097201227612111,0.22418669001895433,0.7856851745907902,0.7154253653567464,0.7574867221419539,0.7364560437493501,1,0.9514244181606342,0.254,not significant,10.0
06075045201,2654.116463661194,0.2760531420011054,2.7594268083572375,178750.0,3113.0,1324.0,105.0,728.0,1324.0,646.0,3113.0,1261.0,0.364,0.4705438066465257,0.4879154078549849,0.5949245101188564,16.07033920288086,0.006054873410005827,5.823796142811258,0.04775601569070306,0.33734139526361595,0.6398170624218618,0.36456159930251864,0.04775601569070306,0.19597493682433784,0.12186547625752045,0,0.04550804903678887,0.886,not significant,3.0
06075061401,2436.6344413757324,0.2687874975088535,5.218496620655062,143665.0,2900.0,1459.0,184.0,698.0,1459.0,601.0,2900.0,1479.0,0.5244,0.3522960932145305,0.4119259766963674,0.49,15.425204277038574,0.006330536913994144,2.955871278326572,0.022414197719820596,0.5210251477257112,0.6142391897473332,0.26707689631002945,0.022414197719820596,0.2514300221018092,0.1369221099108149,0,0.1015245489072563,0.504,not significant,5.0
06075060701,9190.908927654382,0.19802080609671696,4.315338730812072,248177.0,8415.0,3343.0,149.0,2166.0,3343.0,2200.0,8415.0,1611.0,0.468,0.6033502841758899,0.6580915345498055,0.8085561497326204,55.29564666748047,0.006016341485128012,12.813744207995184,0.10952122916872131,0.45643809262058543,0.3651131246793915,0.5828757637108342,0.10952122916872131,0.3097469782996568,0.20963410373418906,0,-0.0394126126539936,0.162,not significant,6.0
06075061504,1887.4056701660156,0.19996262695295391,0.15,249539.0,2133.0,1179.0,104.0,882.0,1179.0,807.0,2133.0,390.0,0.271,0.6598812553011026,0.6844783715012722,0.8171589310829817,12.834836959838867,0.006800253471056871,85.56557973225912,0.752377600942865,0.2308414639732491,0.3719490835087202,0.6167266943455908,0.752377600942865,0.5511909503357616,0.6517842756393133,0,0.8992734776664424,0.04,high-high priority,9.0
06075025502,3698.136775135994,0.21363771776399337,1.3983091950416564,168483.0,3451.0,1220.0,69.0,661.0,1220.0,323.0,3451.0,1139.0,0.5914,0.4852459016393443,0.2647540983606557,0.6699507389162562,18.49336814880371,0.00500072584473938,13.225521375658824,0.11315981194915706,0.5977509046768357,0.4200906808508951,0.07827423481285105,0.11315981194915706,0.35277912048383675,0.2329694662164969,0,0.03324925426685526,0.598,not significant,6.0
06075061102,1116.6383666992188,0.062382065481981455,0.0,42558.0,2017.0,917.0,362.0,81.0,917.0,801.0,2017.0,82.0,0.9635,-0.3064340239912759,0.8735005452562704,0.9593455627169063,7.0441203117370605,0.006308327316890848,,,1.0,0.0,0.8592179222248643,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075045202,2913.955726623535,0.20810425651242148,0.0021037697792053445,151480.0,3304.0,1465.0,94.0,755.0,1465.0,1071.0,3304.0,1532.0,0.2462,0.45119453924914676,0.7310580204778157,0.536319612590799,15.589620590209961,0.005349985398808375,7410.3263314765445,1.0,0.20244148229581785,0.4006107616925775,0.6764824153286105,1.0,0.6607629045496496,0.8303814522748247,0,-0.5611426366915279,0.436,not significant,10.0
06075012404,2463.3582153320312,0.08455608346882988,0.0,35074.0,2587.0,1499.0,545.0,45.0,1499.0,1499.0,2587.0,783.0,0.8771,-0.333555703802535,1.0,0.697332817935833,17.3454647064209,0.007041389513901021,,,0.9249232742430488,0.0,1.0,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075012204,1615.0478820800781,0.18848346447888412,0.0,65217.0,2389.0,1566.0,401.0,280.0,1566.0,1347.0,2389.0,1003.0,0.7789,-0.0772669220945083,0.8601532567049809,0.5801590623691921,11.157814979553223,0.006908658934113255,,,0.8124685080848335,0.33153800139685907,0.842095061317253,,,,1,,,not ranked (missing SVI or zero feasible capacity),
06075011101,2480.134479522705,0.10945430996694736,0.0,112418.0,2470.0,1473.0,156.0,529.0,1473.0,1319.0,2470.0,1100.0,0.5375,0.253224711473184,0.8954514596062457,0.5546558704453441,15.456182479858398,0.006231993711418785,,,0.5360267509504832,0.053324877449275054,0.8873781325750932,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075031301,3109.639751434326,0.24461607545379116,0.5038997888565064,132222.0,3847.0,1560.0,222.0,668.0,1560.0,411.0,3847.0,668.0,0.5375,0.2858974358974359,0.26346153846153847,0.8263582011957369,16.08830451965332,0.005173687566938442,31.927587340654203,0.2784167045663591,0.5360267509504832,0.5291464555313965,0.07661604608917934,0.2784167045663591,0.3974457467861392,0.3379312256762491,0,-0.05465554916602836,0.762,not significant,7.0
06075032902,2949.6823658943176,0.212232805788517,2.5499999999999994,113265.0,3797.0,1330.0,93.0,502.0,1330.0,260.0,3797.0,777.0,0.4106,0.3075187969924812,0.19548872180451127,0.7953647616539373,13.833763122558594,0.004689916203355109,5.425005146101411,0.0442321824926309,0.39070587696395037,0.41514484849342487,0.0,0.0442321824926309,0.24659142090968433,0.1454118017011576,0,-0.1003836342559402,0.518,not significant,4.0
06075980600,1423.9797885568769,0.18226077294135112,33.01157407760607,142321.0,1290.0,573.0,69.0,268.0,573.0,222.0,1290.0,242.0,0.538,0.3472949389179756,0.387434554973822,0.8124031007751937,7.933433532714844,0.005571310489424102,0.24032278842760835,0.0,0.5365993312262379,0.3096317256343143,0.23565754053800805,0.0,0.2913650070840361,0.14568250354201806,0,-0.033325520354840536,0.612,not significant,5.0
06075012700,3130.9985238313675,0.22549288234917406,4.303476309776305,250001.0,3973.0,2074.0,149.0,1514.0,2074.0,1461.0,3973.0,3180.0,0.0315,0.6581485053037609,0.7044358727097396,0.1995972816511452,21.255308151245117,0.00678866757344722,4.9391019309108195,0.039938600403603954,0.0,0.4618254355059978,0.6423296110685573,0.039938600403603954,0.1006954848759023,0.07031704263975312,0,0.7731623565553957,0.08,not significant,2.0
06075021000,3462.05588722229,0.22699198432951823,0.39859993457794196,157027.0,3739.0,1758.0,96.0,930.0,1758.0,1037.0,3739.0,2300.0,0.4555,0.47440273037542663,0.5898748577929466,0.3848622626370687,23.231639862060547,0.006710359572126948,58.28310003778449,0.511301677799424,0.4421235857267189,0.46710285303176124,0.49536250862545395,0.511301677799424,0.4903286659492994,0.5008151718743618,0,-0.11646683264754829,0.7,not significant,9.0
06075022803,3498.693878173828,0.24490617698849962,0.0,158545.0,4098.0,1422.0,118.0,812.0,1422.0,815.0,4098.0,1341.0,0.6059,0.4880450070323488,0.5731364275668073,0.6727672035139092,21.140644073486328,0.006042438924242455,,,0.6143557326737208,0.5301677248937182,0.4738892474853665,,,,0,,,not ranked (missing SVI or zero feasible capacity),
06075025300,3255.0029306411743,0.23545789434846007,0.8725703597068788,189688.0,4218.0,1692.0,82.0,1070.0,1692.0,819.0,4218.0,1851.0,0.3564,0.5839243498817966,0.48404255319148937,0.5611664295874822,21.255184173583984,0.006530004619503403,24.359278237143197,0.2115409247913507,0.3286381750721451,0.4969061235839371,0.3595932230316677,0.2115409247913507,0.29625790513333555,0.25389941496234314,0,0.029347792227606938,0.594,not significant,5.0
06075016900,3470.2320594787598,0.2682004072760209,0.6124083995819093,174545.0,2890.0,1620.0,292.0,859.0,1620.0,1102.0,2890.0,1946.0,0.28,0.35,0.6802469135802469,0.32664359861591696,20.402034759521484,0.005879155748041224,33.314426734594,0.2906712206840211,0.241147908936833,0.6121724055494736,0.6112982760462706,0.2906712206840211,0.2879115176374811,0.2892913691607511,0,-0.0067122696099049094,0.924,not significant,5.0
06075023001,4310.266163825989,0.18315515732118015,2.2618840217590326,140179.0,5576.0,1319.0,126.0,611.0,1319.0,522.0,5576.0,446.0,0.7091,0.36770280515542075,0.3957543593631539,0.9200143472022956,19.257122039794922,0.004467733849341086,8.513753072458133,0.07152525724399378,0.7325363015894827,0.31278030382496885,0.24633078348092025,0.07152525724399378,0.3952332886045705,0.23337927292428215,0,0.0700139103356706,0.636,not significant,7.0
06075025403,3130.458319425583,0.28201946967640107,6.634662389755256,128947.0,4686.0,1380.0,268.0,629.0,1380.0,670.0,4686.0,878.0,0.6965,0.26159420289855073,0.4855072463768116,0.8126333760136577,19.554960250854492,0.00624667644654751,2.947393416890328,0.022339284871175147,0.7181072786404653,0.66082083844971,0.3614722367046114,0.022339284871175147,0.3133840641922939,0.16786167453173453,0,-0.007300440073275776,0.734,not significant,6.0
06075016801,3639.203285217285,0.19277668976089882,0.15000000000000002,148173.0,4013.0,1997.0,225.0,989.0,1997.0,1608.0,4013.0,1735.0,0.2665,0.38257386079118677,0.8052078117175764,0.567655120857214,23.26301383972168,0.006392337007997815,155.08675893147785,1.0,0.22568824149145714,0.3466518112926697,0.7716070960342039,1.0,0.6769931128281095,0.8384965564140547,0,-0.045088698659349426,0.944,not significant,10.0
06075020402,3971.0069635510445,0.36408251205448217,20.48163963556288,158451.0,4083.0,2385.0,293.0,1225.0,2385.0,1621.0,4083.0,2525.0,0.1577,0.3907756813417191,0.679664570230608,0.38158216997305905,22.110780715942383,0.005568053876231428,1.0795415361937517,0.00583440256293925,0.10109477348724293,0.9497144185676708,0.6105512041493814,0.00583440256293925,0.045843209216854024,0.025838805889896635,0,1.6219819013736922,0.002,low-low priority,1.0
